tweet,sarcasm,sentiment,dialect
"""هذا مثال على ..الرويبضة وهو الرجل التافه الذي يتكلم  في أمر العامةتربية أوروبابمثل هذا تبنى اﻷوطان#ليبيا https://t.co/ZJjyArc40V""",TRUE,NEG,msa
"""501 اختراق للهدنة من قبل الميليشيات الحوثية ..20% في حدود المملكة و 80% بالداخل ... اختراقات واسعة لبني #كيري... https://t.co/79dWYXL6uQ""",FALSE,NEU,msa
"""RT @A822822A: معمم كشف اللثام عن الديانه #الشيعيه الرافضيه👌 بلاتقيهيقول ليس منهجنا القرآن نحن كالبوذيين والمسيحيين👌♦️#العراق #بغداد #البص…""",FALSE,NEU,msa
عجبت لفصيل يدعي الاغلبية الكاسحة و يعكر صفوه برنامج اسبوعي لا يتعدى الساعةعايزين سلطة و معارضة تبقى معاهم,TRUE,NEG,egypt
"""رونالدو ومن قبله ميسي وسواريز يتعادلون مع أحمد الشيخ ب ٨ أهداف حتي لو في مباريات أكثر !! 😅🔥😂""",FALSE,NEU,msa
"""شي يقهر انو ماريو رن ما يمديك تلعبها بدون نت 😤كانت حتكون مرة جيدة لولا ذا الشي #SuperMarioRun""",FALSE,NEG,gulf
"""ف حد غيري خاق ع جستن بيبر ولا بس انا 😂😔؟ — بس انتيي https://t.co/mkcuUSIuCi""",TRUE,NEG,egypt
__4 ده شفيق اللي متقدم فيه بلاغات الدنيا أخذ نصف الأصوات يعني نصف الناس قبلت العمى ولا قبلتوش أغلبية؟,TRUE,NEU,egypt
"""RT @NaserAlshahwani: بعد مناظرة #كلينتونvsترامب :- شاهد ردة فعل الناس بعد أن قام شاب بخداعهم بأن دونالد ترامب أصبح رئيساً مباشرة بعد إنسح…""",FALSE,NEU,egypt
كيف يسمح الشعب الامريكي بانتخاب رئيس مثل ترامب ، بعد ان هدد هيلاري كلنتون بالسجن اذا انتخب رئيس ، يجب ان يحاكم ...!.,FALSE,NEG,msa
"""ما بحبّ أرقص 😸😋🎉🎈✨ #شيراز #كيف_بدك_عني_تغيب #قمرة #lifestylezstudios #shiraz #shirazlb #christmas #event https://t.co/jNeooPepCK""",FALSE,NEU,levant
شفيكم ؟! الي نزل لكم هذا مو حافز مخصوم منه هذه عيديه تستاهلونها .. اما حافز لسه بينزلوه لكم انتظروا   #خصم_اعانه_حافز_من_غير_وجه_حق,FALSE,NEG,msa
هو ليه مفيش ف حفلة ال graduation فقرة راقصة زي تخرج هاري بوتر و يبقوا couples و نشغل حاجة كلاسيك و كدة,FALSE,NEU,egypt
"""لما غيرت نظارتي خليتها دائرية كان كل البيت يتطنز علي وصرت هاري بوتر وكل شي والحين كل شوي جاي عندي احد يجربها بيشترون مثلها""",FALSE,POS,gulf
مصطفي بكرى النموذج الكامل للبيادة,TRUE,NEG,egypt
"""@nbenotman الاستثمار في جيل تسعينات هو الهولوكوست التي يمهد لها المجتمع الدولي لاكبر شريحة في ليبيا الا وهي الشباب في معارك وهمية ضد الاخوة""",FALSE,NEG,msa
"""#غزة: مريضات سرطان الثدي يحمّلن إسرائيل المسؤولية عن حياتهنhttps://t.co/g4Gsyt8XOt https://t.co/0XmU7QjjIQ""",FALSE,NEG,msa
#اختاه بلاش قدام الناس لما تسمعي اغنية شعبي تقولي عليها يع و انتي اصلا بترقصي عليها ف البيت,TRUE,NEG,egypt
هو إحنا حا نعمل جلسات مجلس شعب ليه؟ ما الإخوان أهم بيخلصوا كل حاجة من مكاتبهم ولا حوجة للزحمة والمصاريف,TRUE,NEG,egypt
"""في زمن #الانتظار تعرفوا على تكملة تاريخ #شجرة_الميلاد#jespro #jesuit #christmas #christmas_tree🎄 #advent https://t.co/OljgRsZ0PZ""",FALSE,NEU,msa
#اسكندرية : محطة الرمل زمان أو دلوقت دايما جميلة :),FALSE,POS,egypt
"""#اليمنية|نائب رئيس تحضيرية #حضرموت الجامع يؤكد على دور الإعلام في إنجاح المؤتمرhttps://t.co/H3X4VugADQ… https://t.co/iI8pGIkPUn""",FALSE,NEU,msa
"""#طقس_العرب_فلسطين#أمطار يوم أمس الأحد في #الخليل#طقس_العرب https://t.co/rzFBtX5706""",FALSE,NEU,levant
"""#عاااااااجل#واشنطن تتراجع عن إمداد #قطر بصفقه الطائرات نظراً لدورها المشبوه فى العديد من صراعات المنطقة😜 https://t.co/91YbETPIWZ""",FALSE,NEU,msa
ففااززووو ميميمميمي,FALSE,NEU,gulf
ما طار طير أجنبي وارتفع..إلا وطار على مقاعد الدرجة الأولى وعلى حساب مكان عمله!   #ExpertsOfUAE #UAE,FALSE,NEG,msa
"""شكرًا سعادة الملحق الثقافي في بريطانيا الدكتور فهد النعيم على الحضور والدعم الدائم،،""",FALSE,POS,msa
RT @s_a_i_f_87: التلميذ ليونيل ميسي يتابع اسطورته فهد المولد https://t.co/6pLcCwLggE,TRUE,NEU,msa
هما فاكرين إن البلوك زعلده أنا كنت باحب أخدم بسلكن طالما لازمهم حرق دم ومالهيالله هاروح أفطر سيمون فيميهسلام يامعفنيين,TRUE,NEG,egypt
"""مجلس الأمن يقر هدنة سورية... و«فيتو» روسي على الطلعات https://t.co/DUD5hlWAdC https://t.co/627sfrkDQF""",FALSE,NEU,egypt
@Sw6PQNJ1lidhlUR 😂😂😂😂😂😂ماشي شي جديد غوتشي غوتشي,FALSE,POS,gulf
"""#الهدن_ساعة_تروح_وساعة_تيجى ⁉️حين تنتصرالمقاومة الشعبية و الحكومةالشرعية باليمن تطلع عليها هدنة الغرب #كيرى لعرقلتها فوراً 🌀👎🏽@mekameleentv""",TRUE,NEU,gulf
"""قوات #الاحتلال تقمع المشاركين في مسيرة كفر قدوم المناهضة للاستيطان، قبل قليل، وتطلق قنابل الغاز والصوت بكثافة صوبهم.""",FALSE,NEG,msa
فى نفس تلك اللحظة إللى قاعدين بنهرى نفسنا فيها على #تويتر، هناك آخرون يتفننون فى تصميم شكل جديد أو إختراع شيئ جديد للدنيا   #تأمل,TRUE,NEG,egypt
"""@challenging_sam اجتماع لوزراء الخارجيه ف الجامعة العربيه اللي مقرها القاهرة. كل دول مش جايين لمصر دول جايين لجامعة الدول العربية. بسيطة😊""",TRUE,NEU,egypt
تمرير دستور كارثي تحت التهديد بحرب أهلية كأننا بنمضي عقد أو شهادة زور تحت تهديد السلاح شغل يليق بالعصابات,FALSE,NEG,egypt
"""RT @almdrrj: ليفربول يسعى لقطع الطريق أمام برشلونة بتجديد عقد كوتينيو .. التفاصيل  :  https://t.co/vY4q3W2IEl https://t.co/FlonaKb6YG""",FALSE,NEU,msa
"""أسبانيا تدين بناء ""إسرائيل"" مستوطنات بالضفة:  مدريد - أدانت إسبانيا إعلان سلطات الاحتلال الإسرائيلي الأخير، ب... https://t.co/KjPh6mKwm7""",FALSE,NEU,msa
"""الفيفا تغرم اتحادات بريطانيا بسبب “زهرة الخشخاش” https://t.co/N9lMbtTeSZ""",FALSE,NEU,msa
الدراما المصرية في تقدم مبهر مسلسل #نيران_صديقة راااائع جداً جداً,FALSE,POS,msa
"""نود أن نرحب بمكتب الهيئة #الألمانية للتبادل العلمي DAAD في #لبنان على فيسبوك، ونبارك لهم لافتتاح مقر جديد في #بيرو… https://t.co/nt779txL2S""",FALSE,POS,msa
"@HDina13 @YorgoElBittar روح على غوغل وعميل بحث صخرة الروشة"" وشوف بعينك انورما كانرفيه علم لبناني بي ولا صورة!""",FALSE,NEU,msa
بكري قبل مايستقيل خد معاه الميكروفون البيتبكري متن خد غرضه من المجلس,TRUE,NEG,egypt
"""بوب ديلان : فوزي بنوبل للآداب &quot;مثل الوقوف على سطح القمر&quot; https://t.co/z88kvE4xD7""",FALSE,POS,egypt
"""#ازيفيدو من بيت الوسط: لبنان اكثر من بلد انه رسالة للشرق والغرب معا. : https://t.co/Hi4Spkbxad - #ازيفيدو""",FALSE,NEU,levant
"""#شاهد مظاهرات اليوم أمام سفارتي روسيا وإيران بجاكرتا في إندونيسيا تضامنًا مع #حلب https://t.co/My7VVgurfp""",FALSE,NEU,msa
RT @DRBARCAWY: #ميسي قليل أدب المدربين يحطون خطين دفاع وهو يضربهم بتمريره وحده ،، https://t.co/ihaZccq3jS,TRUE,NEG,egypt
"""RT @TravelerPedia: مطعم نافيرا navarra في باسيو دي غراسيا أحد الشوارع الرئيسية في #برشلونة. https://t.co/1tCGYpZdwJ  #موسوعة_المسافر https:…""",FALSE,NEU,msa
"إذا كنـتـم مش قادرين علي حـتـة جزيرة قـد علبة الجبنة النستو .. ماتطلعوش وتمسكوا الميكروفونات وتقولوا كلام عبيط ,, إعملوا حاجة الأول وبعدين إطلعوا إتكلموا وبعدين نصدقكم ,, غير كــده فـنـكــوووش  ",TRUE,NEG,egypt
"""هذا ما قاله جبران تويني لمروان نجّار في آخر لقاء بينهما.. - https://t.co/dtzQujvY3F https://t.co/ovoRlTXvAj""",FALSE,NEU,msa
"""#بوب_ديلان يحيي حفلاً في السويد بعد اعتذاره عن حفل ""نوبل"" https://t.co/TaAMDxNz77#جائزة_نوبل #Bob_Dylan #حفلات… https://t.co/rgljkwg9DS""",FALSE,NEU,msa
عصام كاريكا .. المطرب المحجب 😂,TRUE,NEG,msa
"""#الأمم_المتحدة: قرابة مليون سوري يعيشون حاليا تحت حصار"" أطراف النزاع في #سوريا.#السعودية #المملكة #الخليج #الرياض… https://t.co/AHTPoSUaf7""",FALSE,NEU,msa
"""@aoibaraa @Arab_Allkpop ليش هي لحجيه غره مزيته لبس ما يزبط إلا ع بيونسيه خرا عليها وجهها شوي يشفع لها""",TRUE,NEG,gulf
#فهههههههههد_غشششششششاااااام_الببببصمممممانالمتعالي،SjF,FALSE,POS,msa
وحكاية إنه يكتب البذاءات دي بقت قديمة خالصده أكثر الأفلام إسفافا أرقى من خطب بعض مشايخكم اللي طلعتوهم على منصة دعم كذب الرئيسإلعبوا غيرها,TRUE,NEG,egypt
يارب ياحبيبي ما اموت قبل ما اسوي اللي ببالي وافتح كوفي ومطعم واسوي مطبخ احلامي اللهم امين,FALSE,POS,msa
من #عيوب_تويتر: الكثير من ردود الأفعال والقليل من الأفعال، الانشغال بشكل مبالغ فيه بالأحداث اليومية عن التخطيط للمستقبل,FALSE,NEG,msa
"""العَرَبِية مُمْتِعَة جِدًّا لِأَنَّ كَلِيمة مُدَرِّسة جَيِّدَة و عِنْدِي صَدِيق رَائع !أَنَا أَسْعَد شخص في هَٰده الجامعة 💯@rose1_tadatoshi""",FALSE,POS,msa
"""بالفيديو: هكذا أشعل نجل ميريام فارس “انستغرام”https://t.co/dnffokw5km""",FALSE,NEU,egypt
الاخوة الانقلابيين في تركيا مشوا حالكم بالنغمة حق مراد علمدار . لوما نبسر لكم اثنين او ثلاثة زوامل قووووة هههههههههههههه  ,FALSE,NEG,msa
"""عكس اللي شايفنها 🎧#اليسا 🎶 #طرب 😌❤ https://t.co/3Ocmbsj2vd""",FALSE,POS,egypt
"""لماذا  #حماس تقمع احتفال  #غزة بذكرى أكتوبر ياذكية !! #مصر https://t.co/Ri0OfAU6fj@zher44 @HaniASALGhamdi @Alroeya @heekmh @NaifalAsaker""",TRUE,NEG,egypt
الحقيقة العارية,FALSE,NEG,msa
"اول ما اتعلمت انجليزي ، قالوا لي البطاطس ""بوتيتو"" و الطماطم ""توميتو"" .. من ساعتها وانا فاكره ان الخس ""خوسيسو"" و الخيار ""خوريرو""  ",FALSE,POS,msa
"""EgyptAir لما فاشلينها يمسكوها يحصل كده""",TRUE,NEG,egypt
هلأ هدول البهايم وصلوا لآصف شوكت وداوود راجحة ومابعرف مين كمان.. طب كانوا فرد مرة يوصلوا لعند بشار!! ولا كانالشب نايم واستحوا يصحوه!  ,TRUE,NEG,msa
"""Retweeted د . محمد الجوادي (@GwadyM):الحمد لله الله اكبر ولله الحمد اليمين المتطرف يتراجع  الآن  في... https://t.co/hGnkPFaCL6""",FALSE,POS,msa
دشت علي وحدة كورية تقول شن جق جون جوم بق بققق ترجمة غوغل تقول منو هايا من ياعرب منج لله يا شهد,FALSE,NEG,gulf
"""بص يا سيسي بما انك بتبيع في البلد ومش بنشوف منك حاجه انا عايز حقي ناشف 󾌴""",TRUE,NEG,egypt
تحية خاصة لدول الخليج. بدونهم ماكشخنا يم العالم كذا. اليمن والسعودية شدوا حيلكم يمكن توصلوا بالتصنيف الجاي.  ,TRUE,NEG,gulf
